yr,r,ec,units,value
2008,va,INTGEN,billions of us dollars (USD),0.9652
2008,va,OTHUNA,billions of us dollars (USD),3.545967
2008,va,UTLEXP,billions of us dollars (USD),0.00143
2008,va,LIQEXP,billions of us dollars (USD),0.444552
2008,va,INSEXP,billions of us dollars (USD),2.834682
2008,va,DEBTFY,billions of us dollars (USD),21.293517
2008,va,CASHSH,billions of us dollars (USD),86.876125
2008,wa,TOTREV,billions of us dollars (USD),36.659905
2008,wa,GENREV,billions of us dollars (USD),32.272827
2008,wa,INTREV,billions of us dollars (USD),8.303676
2008,wa,TAXREV,billions of us dollars (USD),17.959833
2008,wa,GSALES,billions of us dollars (USD),11.344622
2008,wa,SSALES,billions of us dollars (USD),3.056046
2008,wa,LICTAX,billions of us dollars (USD),0.953113
2008,wa,INDTAX,billions of us dollars (USD),0.0
2008,wa,CORTAX,billions of us dollars (USD),0.0
2008,wa,OTHTAX,billions of us dollars (USD),2.606052
2008,wa,CURCHG,billions of us dollars (USD),3.689622
2008,wa,MSCREV,billions of us dollars (USD),2.319696
2008,wa,UTLREV,billions of us dollars (USD),0.001281
2008,wa,LIQREV,billions of us dollars (USD),0.545249
2008,wa,INSREV,billions of us dollars (USD),3.840548
2008,wa,TOTEXP,billions of us dollars (USD),39.689815
2008,wa,INTEXP,billions of us dollars (USD),9.143766
2008,wa,CUROPR,billions of us dollars (USD),19.936695
2008,wa,CAPOUT,billions of us dollars (USD),3.128379
2008,wa,INSBEN,billions of us dollars (USD),5.077423
2008,wa,SUBSID,billions of us dollars (USD),1.364393
2008,wa,INTRST,billions of us dollars (USD),1.039159
2008,wa,SALARY,billions of us dollars (USD),6.254115
2008,wa,GENEXP,billions of us dollars (USD),34.091969
2008,wa,EDUCAT,billions of us dollars (USD),14.109473
2008,wa,PUBWEL,billions of us dollars (USD),7.612755
2008,wa,HOSPTL,billions of us dollars (USD),1.743784
2008,wa,HEALTH,billions of us dollars (USD),1.605753
2008,wa,HGHWAY,billions of us dollars (USD),2.924464
2008,wa,POLICE,billions of us dollars (USD),0.319335
2008,wa,CORREC,billions of us dollars (USD),1.205895
2008,wa,NATRES,billions of us dollars (USD),0.73852
2008,wa,PARKRC,billions of us dollars (USD),0.139378
2008,wa,GOVADM,billions of us dollars (USD),0.785458
2008,wa,INTGEN,billions of us dollars (USD),1.039159
2008,wa,OTHUNA,billions of us dollars (USD),1.867995
2008,wa,UTLEXP,billions of us dollars (USD),0.039973
2008,wa,LIQEXP,billions of us dollars (USD),0.48045
2008,wa,INSEXP,billions of us dollars (USD),5.077423
2008,wa,DEBTFY,billions of us dollars (USD),23.524009
2008,wa,CASHSH,billions of us dollars (USD),95.856465
2008,wv,TOTREV,billions of us dollars (USD),10.736112
2008,wv,GENREV,billions of us dollars (USD),10.766289
2008,wv,INTREV,billions of us dollars (USD),3.274439
2008,wv,TAXREV,billions of us dollars (USD),4.881908
2008,wv,GSALES,billions of us dollars (USD),1.109822
2008,wv,SSALES,billions of us dollars (USD),1.157069
2008,wv,LICTAX,billions of us dollars (USD),0.193468
2008,wv,INDTAX,billions of us dollars (USD),1.518746
2008,wv,CORTAX,billions of us dollars (USD),0.538839
2008,wv,OTHTAX,billions of us dollars (USD),0.363964
2008,wv,CURCHG,billions of us dollars (USD),1.279211
2008,wv,MSCREV,billions of us dollars (USD),1.330731
2008,wv,UTLREV,billions of us dollars (USD),0.000362
2008,wv,LIQREV,billions of us dollars (USD),0.074508
2008,wv,INSREV,billions of us dollars (USD),-0.105047
2008,wv,TOTEXP,billions of us dollars (USD),10.561575
2008,wv,INTEXP,billions of us dollars (USD),2.1311
2008,wv,CUROPR,billions of us dollars (USD),6.265863
2008,wv,CAPOUT,billions of us dollars (USD),0.893891
2008,wv,INSBEN,billions of us dollars (USD),0.851629
2008,wv,SUBSID,billions of us dollars (USD),0.163971
2008,wv,INTRST,billions of us dollars (USD),0.255121
2008,wv,SALARY,billions of us dollars (USD),1.441006
2008,wv,GENEXP,billions of us dollars (USD),9.63409
2008,wv,EDUCAT,billions of us dollars (USD),3.6769
2008,wv,PUBWEL,billions of us dollars (USD),2.565426
2008,wv,HOSPTL,billions of us dollars (USD),0.106482
2008,wv,HEALTH,billions of us dollars (USD),0.309702
2008,wv,HGHWAY,billions of us dollars (USD),1.015587
2008,wv,POLICE,billions of us dollars (USD),0.065468
2008,wv,CORREC,billions of us dollars (USD),0.241996
2008,wv,NATRES,billions of us dollars (USD),0.170496
2008,wv,PARKRC,billions of us dollars (USD),0.067572
2008,wv,GOVADM,billions of us dollars (USD),0.412403
2008,wv,INTGEN,billions of us dollars (USD),0.255121
2008,wv,OTHUNA,billions of us dollars (USD),0.746937
2008,wv,UTLEXP,billions of us dollars (USD),0.012836
2008,wv,LIQEXP,billions of us dollars (USD),0.06302
2008,wv,INSEXP,billions of us dollars (USD),0.851629
2008,wv,DEBTFY,billions of us dollars (USD),6.365585
2008,wv,CASHSH,billions of us dollars (USD),16.357378
2008,wi,TOTREV,billions of us dollars (USD),25.469939
2008,wi,GENREV,billions of us dollars (USD),27.80238
2008,wi,INTREV,billions of us dollars (USD),7.013591
2008,wi,TAXREV,billions of us dollars (USD),14.915012
2008,wi,GSALES,billions of us dollars (USD),4.268068
2008,wi,SSALES,billions of us dollars (USD),2.048994
2008,wi,LICTAX,billions of us dollars (USD),0.909664
2008,wi,INDTAX,billions of us dollars (USD),6.466878
2008,wi,CORTAX,billions of us dollars (USD),0.863088
2008,wi,OTHTAX,billions of us dollars (USD),0.35832
2008,wi,CURCHG,billions of us dollars (USD),3.531297
2008,wi,MSCREV,billions of us dollars (USD),2.34248
2008,wi,UTLREV,billions of us dollars (USD),0.0
2008,wi,LIQREV,billions of us dollars (USD),0.0
2008,wi,INSREV,billions of us dollars (USD),-2.332441
2008,wi,TOTEXP,billions of us dollars (USD),32.649254
2008,wi,INTEXP,billions of us dollars (USD),9.881119
2008,wi,CUROPR,billions of us dollars (USD),14.592918
2008,wi,CAPOUT,billions of us dollars (USD),1.965324
2008,wi,INSBEN,billions of us dollars (USD),4.622219
2008,wi,SUBSID,billions of us dollars (USD),0.526773
2008,wi,INTRST,billions of us dollars (USD),1.060901
2008,wi,SALARY,billions of us dollars (USD),4.203579
2008,wi,GENEXP,billions of us dollars (USD),28.019994
2008,wi,EDUCAT,billions of us dollars (USD),10.329906
2008,wi,PUBWEL,billions of us dollars (USD),6.524417
2008,wi,HOSPTL,billions of us dollars (USD),1.10622
2008,wi,HEALTH,billions of us dollars (USD),0.703266
2008,wi,HGHWAY,billions of us dollars (USD),1.901463
2008,wi,POLICE,billions of us dollars (USD),0.132283
2008,wi,CORREC,billions of us dollars (USD),1.084127
2008,wi,NATRES,billions of us dollars (USD),0.646438
2008,wi,PARKRC,billions of us dollars (USD),0.035926
2008,wi,GOVADM,billions of us dollars (USD),0.673364
2008,wi,INTGEN,billions of us dollars (USD),1.060901
2008,wi,OTHUNA,billions of us dollars (USD),3.821683
2008,wi,UTLEXP,billions of us dollars (USD),0.007041
2008,wi,LIQEXP,billions of us dollars (USD),0.0
2008,wi,INSEXP,billions of us dollars (USD),4.622219
2008,wi,DEBTFY,billions of us dollars (USD),22.107148
2008,wi,CASHSH,billions of us dollars (USD),95.053879
2008,wy,TOTREV,billions of us dollars (USD),6.718235
2008,wy,GENREV,billions of us dollars (USD),5.62435
2008,wy,INTREV,billions of us dollars (USD),2.164652
2008,wy,TAXREV,billions of us dollars (USD),2.404843
2008,wy,GSALES,billions of us dollars (USD),0.981198
2008,wy,SSALES,billions of us dollars (USD),0.134663
2008,wy,LICTAX,billions of us dollars (USD),0.120773
2008,wy,INDTAX,billions of us dollars (USD),0.0
2008,wy,CORTAX,billions of us dollars (USD),0.0
2008,wy,OTHTAX,billions of us dollars (USD),1.168209
2008,wy,CURCHG,billions of us dollars (USD),0.174489
2008,wy,MSCREV,billions of us dollars (USD),0.880366
2008,wy,UTLREV,billions of us dollars (USD),0.0
2008,wy,LIQREV,billions of us dollars (USD),0.08012
2008,wy,INSREV,billions of us dollars (USD),1.013765
2008,wy,TOTEXP,billions of us dollars (USD),5.081586
2008,wy,INTEXP,billions of us dollars (USD),1.769009
2008,wy,CUROPR,billions of us dollars (USD),2.227936
2008,wy,CAPOUT,billions of us dollars (USD),0.515364
2008,wy,INSBEN,billions of us dollars (USD),0.447517
2008,wy,SUBSID,billions of us dollars (USD),0.059787
2008,wy,INTRST,billions of us dollars (USD),0.061973
2008,wy,SALARY,billions of us dollars (USD),0.633251
2008,wy,GENEXP,billions of us dollars (USD),4.564285
2008,wy,EDUCAT,billions of us dollars (USD),1.537792
2008,wy,PUBWEL,billions of us dollars (USD),0.656176
2008,wy,HOSPTL,billions of us dollars (USD),0.002384
2008,wy,HEALTH,billions of us dollars (USD),0.281247
2008,wy,HGHWAY,billions of us dollars (USD),0.521164
2008,wy,POLICE,billions of us dollars (USD),0.015862
2008,wy,CORREC,billions of us dollars (USD),0.164617
2008,wy,NATRES,billions of us dollars (USD),0.310037
2008,wy,PARKRC,billions of us dollars (USD),0.034369
2008,wy,GOVADM,billions of us dollars (USD),0.20099
2008,wy,INTGEN,billions of us dollars (USD),0.061973
2008,wy,OTHUNA,billions of us dollars (USD),0.777674
2008,wy,UTLEXP,billions of us dollars (USD),0.0
2008,wy,LIQEXP,billions of us dollars (USD),0.069784
2008,wy,INSEXP,billions of us dollars (USD),0.447517
2008,wy,DEBTFY,billions of us dollars (USD),1.34271
2008,wy,CASHSH,billions of us dollars (USD),20.125419
2009,al,TOTREV,billions of us dollars (USD),20.036326
2009,al,GENREV,billions of us dollars (USD),21.103234
2009,al,INTREV,billions of us dollars (USD),7.727088
2009,al,TAXREV,billions of us dollars (USD),8.306446
2009,al,GSALES,billions of us dollars (USD),2.069535
2009,al,SSALES,billions of us dollars (USD),2.133748
2009,al,LICTAX,billions of us dollars (USD),0.478927
2009,al,INDTAX,billions of us dollars (USD),2.662759
2009,al,CORTAX,billions of us dollars (USD),0.493972
2009,al,OTHTAX,billions of us dollars (USD),0.467505
2009,al,CURCHG,billions of us dollars (USD),3.674221
2009,al,MSCREV,billions of us dollars (USD),1.395479
2009,al,UTLREV,billions of us dollars (USD),0.0
2009,al,LIQREV,billions of us dollars (USD),0.252052
2009,al,INSREV,billions of us dollars (USD),-1.31896
2009,al,TOTEXP,billions of us dollars (USD),26.422265
2009,al,INTEXP,billions of us dollars (USD),6.535634
2009,al,CUROPR,billions of us dollars (USD),13.906375
2009,al,CAPOUT,billions of us dollars (USD),2.319427
2009,al,INSBEN,billions of us dollars (USD),2.846717
2009,al,SUBSID,billions of us dollars (USD),0.47338
2009,al,INTRST,billions of us dollars (USD),0.340732
2009,al,SALARY,billions of us dollars (USD),4.424475
2009,al,GENEXP,billions of us dollars (USD),23.335185
2009,al,EDUCAT,billions of us dollars (USD),10.562134
2009,al,PUBWEL,billions of us dollars (USD),5.452015
2009,al,HOSPTL,billions of us dollars (USD),1.781709
2009,al,HEALTH,billions of us dollars (USD),0.586529
2009,al,HGHWAY,billions of us dollars (USD),1.630041
2009,al,POLICE,billions of us dollars (USD),0.18825
2009,al,CORREC,billions of us dollars (USD),0.541049
2009,al,NATRES,billions of us dollars (USD),0.296527
2009,al,PARKRC,billions of us dollars (USD),0.038642
2009,al,GOVADM,billions of us dollars (USD),0.58553
2009,al,INTGEN,billions of us dollars (USD),0.340732
2009,al,OTHUNA,billions of us dollars (USD),1.332027
2009,al,UTLEXP,billions of us dollars (USD),0.0
2009,al,LIQEXP,billions of us dollars (USD),0.240363
2009,al,INSEXP,billions of us dollars (USD),2.846717
2009,al,DEBTFY,billions of us dollars (USD),8.155943
2009,al,CASHSH,billions of us dollars (USD),33.894271
2009,ak,TOTREV,billions of us dollars (USD),9.64132
2009,ak,GENREV,billions of us dollars (USD),11.531688
2009,ak,INTREV,billions of us dollars (USD),2.391445
2009,ak,TAXREV,billions of us dollars (USD),4.955884
2009,ak,GSALES,billions of us dollars (USD),0.0
2009,ak,SSALES,billions of us dollars (USD),0.250267
2009,ak,LICTAX,billions of us dollars (USD),0.132504
2009,ak,INDTAX,billions of us dollars (USD),0.0
2009,ak,CORTAX,billions of us dollars (USD),0.632123
2009,ak,OTHTAX,billions of us dollars (USD),3.94099
2009,ak,CURCHG,billions of us dollars (USD),0.550563
2009,ak,MSCREV,billions of us dollars (USD),3.633796
2009,ak,UTLREV,billions of us dollars (USD),0.01789
2009,ak,LIQREV,billions of us dollars (USD),0.0
2009,ak,INSREV,billions of us dollars (USD),-1.908258
2009,ak,TOTEXP,billions of us dollars (USD),10.991829
2009,ak,INTEXP,billions of us dollars (USD),1.616689
2009,ak,CUROPR,billions of us dollars (USD),6.672521
2009,ak,CAPOUT,billions of us dollars (USD),1.245331
2009,ak,INSBEN,billions of us dollars (USD),0.960536
2009,ak,SUBSID,billions of us dollars (USD),0.186426
2009,ak,INTRST,billions of us dollars (USD),0.310326
2009,ak,SALARY,billions of us dollars (USD),1.600451
2009,ak,GENEXP,billions of us dollars (USD),9.89633
2009,ak,EDUCAT,billions of us dollars (USD),2.200202
2009,ak,PUBWEL,billions of us dollars (USD),1.582972
2009,ak,HOSPTL,billions of us dollars (USD),0.035668
2009,ak,HEALTH,billions of us dollars (USD),0.321686
2009,ak,HGHWAY,billions of us dollars (USD),1.338876
2009,ak,POLICE,billions of us dollars (USD),0.088285
2009,ak,CORREC,billions of us dollars (USD),0.259889
2009,ak,NATRES,billions of us dollars (USD),0.308909
2009,ak,PARKRC,billions of us dollars (USD),0.025276
2009,ak,GOVADM,billions of us dollars (USD),0.591173
2009,ak,INTGEN,billions of us dollars (USD),0.30321
2009,ak,OTHUNA,billions of us dollars (USD),2.840184
2009,ak,UTLEXP,billions of us dollars (USD),0.134963
2009,ak,LIQEXP,billions of us dollars (USD),0.0
2009,ak,INSEXP,billions of us dollars (USD),0.960536
2009,ak,DEBTFY,billions of us dollars (USD),6.589698
2009,ak,CASHSH,billions of us dollars (USD),57.260898
2009,az,TOTREV,billions of us dollars (USD),23.232885
2009,az,GENREV,billions of us dollars (USD),25.547876
2009,az,INTREV,billions of us dollars (USD),10.402074
2009,az,TAXREV,billions of us dollars (USD),11.134403
2009,az,GSALES,billions of us dollars (USD),4.878883
2009,az,SSALES,billions of us dollars (USD),1.831662
2009,az,LICTAX,billions of us dollars (USD),0.400987
2009,az,INDTAX,billions of us dollars (USD),2.575753
2009,az,CORTAX,billions of us dollars (USD),0.592187
2009,az,OTHTAX,billions of us dollars (USD),0.854931
2009,az,CURCHG,billions of us dollars (USD),1.899187
2009,az,MSCREV,billions of us dollars (USD),2.112212
2009,az,UTLREV,billions of us dollars (USD),0.02981
2009,az,LIQREV,billions of us dollars (USD),0.0
2009,az,INSREV,billions of us dollars (USD),-2.344801
2009,az,TOTEXP,billions of us dollars (USD),31.516818
2009,az,INTEXP,billions of us dollars (USD),9.61897
2009,az,CUROPR,billions of us dollars (USD),15.450621
2009,az,CAPOUT,billions of us dollars (USD),1.700592
2009,az,INSBEN,billions of us dollars (USD),3.66579
2009,az,SUBSID,billions of us dollars (USD),0.572839
2009,az,INTRST,billions of us dollars (USD),0.508006
2009,az,SALARY,billions of us dollars (USD),3.286804
2009,az,GENEXP,billions of us dollars (USD),27.819006
2009,az,EDUCAT,billions of us dollars (USD),8.859323
2009,az,PUBWEL,billions of us dollars (USD),8.770335
2009,az,HOSPTL,billions of us dollars (USD),0.062173
2009,az,HEALTH,billions of us dollars (USD),1.728249
2009,az,HGHWAY,billions of us dollars (USD),2.309492
2009,az,POLICE,billions of us dollars (USD),0.268685
2009,az,CORREC,billions of us dollars (USD),1.135021
2009,az,NATRES,billions of us dollars (USD),0.273817
2009,az,PARKRC,billions of us dollars (USD),0.124043
2009,az,GOVADM,billions of us dollars (USD),0.713057
2009,az,INTGEN,billions of us dollars (USD),0.505602
2009,az,OTHUNA,billions of us dollars (USD),3.069209
2009,az,UTLEXP,billions of us dollars (USD),0.032022
2009,az,LIQEXP,billions of us dollars (USD),0.0
2009,az,INSEXP,billions of us dollars (USD),3.66579
2009,az,DEBTFY,billions of us dollars (USD),12.324879
2009,az,CASHSH,billions of us dollars (USD),39.049289
2009,ar,TOTREV,billions of us dollars (USD),12.479447
2009,ar,GENREV,billions of us dollars (USD),15.210774
2009,ar,INTREV,billions of us dollars (USD),4.949582
2009,ar,TAXREV,billions of us dollars (USD),7.467679
2009,ar,GSALES,billions of us dollars (USD),2.765996
2009,ar,SSALES,billions of us dollars (USD),0.984947
2009,ar,LICTAX,billions of us dollars (USD),0.328393
2009,ar,INDTAX,billions of us dollars (USD),2.238958
2009,ar,CORTAX,billions of us dollars (USD),0.346215
2009,ar,OTHTAX,billions of us dollars (USD),0.80317
2009,ar,CURCHG,billions of us dollars (USD),2.022204
2009,ar,MSCREV,billions of us dollars (USD),0.771309
2009,ar,UTLREV,billions of us dollars (USD),0.0
2009,ar,LIQREV,billions of us dollars (USD),0.0
2009,ar,INSREV,billions of us dollars (USD),-2.731327
2009,ar,TOTEXP,billions of us dollars (USD),16.164504
2009,ar,INTEXP,billions of us dollars (USD),4.698889
2009,ar,CUROPR,billions of us dollars (USD),8.500184
2009,ar,CAPOUT,billions of us dollars (USD),0.919939
2009,ar,INSBEN,billions of us dollars (USD),1.611403
2009,ar,SUBSID,billions of us dollars (USD),0.273041
2009,ar,INTRST,billions of us dollars (USD),0.161048
2009,ar,SALARY,billions of us dollars (USD),1.529945
2009,ar,GENEXP,billions of us dollars (USD),14.553101
2009,ar,EDUCAT,billions of us dollars (USD),6.524569
2009,ar,PUBWEL,billions of us dollars (USD),3.831405
2009,ar,HOSPTL,billions of us dollars (USD),0.837945
2009,ar,HEALTH,billions of us dollars (USD),0.208984
2009,ar,HGHWAY,billions of us dollars (USD),0.912721
2009,ar,POLICE,billions of us dollars (USD),0.06436
2009,ar,CORREC,billions of us dollars (USD),0.30525
2009,ar,NATRES,billions of us dollars (USD),0.231121
2009,ar,PARKRC,billions of us dollars (USD),0.042228
2009,ar,GOVADM,billions of us dollars (USD),0.504156
2009,ar,INTGEN,billions of us dollars (USD),0.161048
2009,ar,OTHUNA,billions of us dollars (USD),0.929314
2009,ar,UTLEXP,billions of us dollars (USD),0.0
2009,ar,LIQEXP,billions of us dollars (USD),0.0
2009,ar,INSEXP,billions of us dollars (USD),1.611403
2009,ar,DEBTFY,billions of us dollars (USD),4.135051
2009,ar,CASHSH,billions of us dollars (USD),20.794236
2009,ca,TOTREV,billions of us dollars (USD),113.241403
2009,ca,GENREV,billions of us dollars (USD),186.207795
2009,ca,INTREV,billions of us dollars (USD),60.516817
2009,ca,TAXREV,billions of us dollars (USD),101.007459
2009,ca,GSALES,billions of us dollars (USD),28.972302
2009,ca,SSALES,billions of us dollars (USD),7.409041
2009,ca,LICTAX,billions of us dollars (USD),8.371914
2009,ca,INDTAX,billions of us dollars (USD),44.355959
2009,ca,CORTAX,billions of us dollars (USD),9.535679
2009,ca,OTHTAX,billions of us dollars (USD),2.362564
2009,ca,CURCHG,billions of us dollars (USD),14.109115
2009,ca,MSCREV,billions of us dollars (USD),10.574404
2009,ca,UTLREV,billions of us dollars (USD),4.652318
2009,ca,LIQREV,billions of us dollars (USD),0.0
2009,ca,INSREV,billions of us dollars (USD),-77.61871
2009,ca,TOTEXP,billions of us dollars (USD),253.944548
